,Gene,Official_A,Official_B,UniProt_A,UniProt_B,Source
7295,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7296,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7297,IKBKG,TNF,IKBKG,7124,8517,BIOGRID
7298,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7299,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7300,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7301,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7302,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7303,IKBKG,TRIM5,IKBKG,85363,8517,BIOGRID
7304,IKBKG,IKBKG,FADD,8517,8772,BIOGRID
7305,IKBKG,SRC,IKBKG,6714,8517,BIOGRID
7306,IKBKG,IKBKG,SRC,8517,6714,BIOGRID
7307,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7308,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7309,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7310,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7311,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7312,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7313,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7314,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7315,IKBKG,Ikbkg,Nfkbia,16151,18035,BIOGRID
7316,IKBKG,Ikbkg,Chuk,16151,12675,BIOGRID
7317,IKBKG,Ikbkg,Ikbkb,16151,16150,BIOGRID
7318,IKBKG,IKBKG,MALT1,8517,10892,BIOGRID
7319,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7320,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7321,IKBKG,BIRC2,IKBKG,329,8517,BIOGRID
7322,IKBKG,IKBKG,CYLD,8517,1540,BIOGRID
7323,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7324,IKBKG,Ikbkg,Nfkbib,16151,18036,BIOGRID
7325,IKBKG,Ikbkg,Gsk3b,16151,56637,BIOGRID
7326,IKBKG,Ikbkg,Chuk,16151,12675,BIOGRID
7327,IKBKG,Ikbkg,Ikbkb,16151,16150,BIOGRID
7328,IKBKG,HSP90AA1,IKBKG,3320,8517,BIOGRID
7329,IKBKG,IKBKG,SQSTM1,8517,8878,BIOGRID
7330,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7331,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7332,IKBKG,IKBKG,MAP3K7,8517,6885,BIOGRID
7333,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7334,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7335,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7336,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7337,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7338,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7339,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7340,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7341,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7342,IKBKG,IKBKE,IKBKG,9641,8517,BIOGRID
7343,IKBKG,USP2,IKBKG,9099,8517,BIOGRID
7344,IKBKG,RNF11,IKBKG,26994,8517,BIOGRID
7345,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7346,IKBKG,IKBKG,ATR,8517,545,BIOGRID
7347,IKBKG,IKBKG,ATRIP,8517,84126,BIOGRID
7348,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7349,IKBKG,Ikbkg,Nfkbia,16151,18035,BIOGRID
7350,IKBKG,Ikbkg,Nfkbia,16151,18035,BIOGRID
7351,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7352,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7353,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7354,IKBKG,BIRC2,IKBKG,329,8517,BIOGRID
7355,IKBKG,BIRC3,IKBKG,330,8517,BIOGRID
7356,IKBKG,Ikbkg,Nfkbib,16151,18036,BIOGRID
7357,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7358,IKBKG,IKBKG,EGLN3,8517,112399,BIOGRID
7359,IKBKG,EGLN3,IKBKG,112399,8517,BIOGRID
7360,IKBKG,IKBKG,EGLN3,8517,112399,BIOGRID
7361,IKBKG,IKBKG,BIRC2,8517,329,BIOGRID
7362,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7363,IKBKG,Cyld,Ikbkg,74256,16151,BIOGRID
7364,IKBKG,Ikbkg,Cyld,16151,74256,BIOGRID
7365,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7366,IKBKG,Ikbkg,Chuk,16151,12675,BIOGRID
7367,IKBKG,Ikbkg,Ikbkb,16151,16150,BIOGRID
7368,IKBKG,Ikbkg,Mavs,16151,228607,BIOGRID
7369,IKBKG,Ikbkg,Traf2,16151,22030,BIOGRID
7370,IKBKG,Ikbkg,Nfkbia,16151,18035,BIOGRID
7371,IKBKG,GIT2,IKBKG,9815,8517,BIOGRID
7372,IKBKG,CYLD,IKBKG,1540,8517,BIOGRID
7373,IKBKG,IKBKG,TNIP2,8517,79155,BIOGRID
7374,IKBKG,IKBKG,TAX1BP1,8517,8887,BIOGRID
7375,IKBKG,GIT2,IKBKG,9815,8517,BIOGRID
7376,IKBKG,IKBKG,TNIP1,8517,10318,BIOGRID
7377,IKBKG,IKBKG,TAB2,8517,23118,BIOGRID
7378,IKBKG,IKBKG,SSX2IP,8517,117178,BIOGRID
7379,IKBKG,NFKB1,IKBKG,4790,8517,BIOGRID
7380,IKBKG,IKBKG,TRAF3,8517,7187,BIOGRID
7381,IKBKG,IKBKG,SQSTM1,8517,8878,BIOGRID
7382,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7383,IKBKG,Ikbkg,Rnf31,16151,268749,BIOGRID
7384,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7385,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7386,IKBKG,RNF31,IKBKG,55072,8517,BIOGRID
7387,IKBKG,Tnf,Ikbkg,21926,16151,BIOGRID
7388,IKBKG,IKBKG,IRAK1,8517,3654,BIOGRID
7389,IKBKG,Rhbdd3,Ikbkg,279766,16151,BIOGRID
7390,IKBKG,Ikbkg,Rhbdd3,16151,279766,BIOGRID
7391,IKBKG,Ikbkg,Rhbdd3,16151,279766,BIOGRID
7392,IKBKG,Rhbdd3,Ikbkg,279766,16151,BIOGRID
7393,IKBKG,Ikbkg,Tnfaip3,16151,21929,BIOGRID
7394,IKBKG,Ikbkg,Tnfaip3,16151,21929,BIOGRID
7395,IKBKG,Tnfaip3,Ikbkg,21929,16151,BIOGRID
7396,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7397,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7398,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7399,IKBKG,FYN,IKBKG,2534,8517,BIOGRID
7400,IKBKG,LYN,IKBKG,4067,8517,BIOGRID
7401,IKBKG,SRC,IKBKG,6714,8517,BIOGRID
7402,IKBKG,IKBKG,PPP2R1B,8517,5519,BIOGRID
7403,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7404,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7405,IKBKG,Ikbkg,Arhgdia,16151,192662,BIOGRID
7406,IKBKG,Ikbkg,Chuk,16151,12675,BIOGRID
7407,IKBKG,Ikbkg,Ikbkb,16151,16150,BIOGRID
7408,IKBKG,Ikbkg,Rhoa,16151,11848,BIOGRID
7409,IKBKG,MTOR,IKBKG,2475,8517,BIOGRID
7410,IKBKG,RPTOR,IKBKG,57521,8517,BIOGRID
7411,IKBKG,MTOR,IKBKG,2475,8517,BIOGRID
7412,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7413,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7414,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7415,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7416,IKBKG,Ikbkg,Hspa1b,16151,15511,BIOGRID
7417,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7418,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7419,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7420,IKBKG,RNF31,IKBKG,55072,8517,BIOGRID
7421,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7422,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7423,IKBKG,SHARPIN,IKBKG,81858,8517,BIOGRID
7424,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7425,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7426,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7427,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7428,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7429,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7430,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7431,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7432,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7433,IKBKG,RNF31,IKBKG,55072,8517,BIOGRID
7434,IKBKG,RBCK1,IKBKG,10616,8517,BIOGRID
7435,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7436,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7437,IKBKG,EGFR,IKBKG,1956,8517,BIOGRID
7438,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7439,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7440,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7441,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7442,IKBKG,IKBKG,TRAF6,8517,7189,BIOGRID
7443,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7444,IKBKG,IKBKG,MYD88,8517,4615,BIOGRID
7445,IKBKG,IKBKG,IRAK1,8517,3654,BIOGRID
7446,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7447,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7448,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7449,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7450,IKBKG,IKBKG,TAB2,8517,23118,BIOGRID
7451,IKBKG,IKBKG,MAP3K7,8517,6885,BIOGRID
7452,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7453,IKBKG,TAB2,IKBKG,23118,8517,BIOGRID
7454,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7455,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7456,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7457,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7458,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7459,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7460,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7461,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7462,IKBKG,IKBKG,TRAF6,8517,7189,BIOGRID
7463,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7464,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7465,IKBKG,IKBKG,HSP90AA1,8517,3320,BIOGRID
7466,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7467,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7468,IKBKG,EGFR,IKBKG,1956,8517,BIOGRID
7469,IKBKG,EGFR,IKBKG,1956,8517,BIOGRID
7470,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7471,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7472,IKBKG,MALT1,IKBKG,10892,8517,BIOGRID
7473,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7474,IKBKG,IKBKG,TBK1,8517,29110,BIOGRID
7475,IKBKG,Traf6,Ikbkg,22034,16151,BIOGRID
7476,IKBKG,IKBKG,TRAF1,8517,7185,BIOGRID
7477,IKBKG,TRAF1,IKBKG,7185,8517,BIOGRID
7478,IKBKG,IKBKG,CYLD,8517,1540,BIOGRID
7479,IKBKG,CYLD,IKBKG,1540,8517,BIOGRID
7480,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7481,IKBKG,TNF,IKBKG,7124,8517,BIOGRID
7482,IKBKG,MAVS,IKBKG,57506,8517,BIOGRID
7483,IKBKG,Ikbkg,Padi2,16151,18600,BIOGRID
7484,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7485,IKBKG,Ikbkg,Smn1,16151,20595,BIOGRID
7486,IKBKG,TLR3,IKBKG,7098,8517,BIOGRID
7487,IKBKG,TNFRSF1A,IKBKG,7132,8517,BIOGRID
7488,IKBKG,OPTN,IKBKG,10133,8517,BIOGRID
7489,IKBKG,TNF,IKBKG,7124,8517,BIOGRID
7490,IKBKG,IKBKG,TRAF6,8517,7189,BIOGRID
7491,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7492,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7493,IKBKG,TRAF1,IKBKG,7185,8517,BIOGRID
7494,IKBKG,RBCK1,IKBKG,10616,8517,BIOGRID
7495,IKBKG,SHARPIN,IKBKG,81858,8517,BIOGRID
7496,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7497,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7498,IKBKG,Ikbkg,Tbk1,16151,56480,BIOGRID
7499,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7500,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7501,IKBKG,MAP3K14,IKBKG,9020,8517,BIOGRID
7502,IKBKG,IKBKG,TBK1,8517,29110,BIOGRID
7503,IKBKG,IKBKG,UBB,8517,7314,BIOGRID
7504,IKBKG,UBC,IKBKG,7316,8517,BIOGRID
7505,IKBKG,Ubc,Ikbkg,22190,16151,BIOGRID
7506,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7507,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7508,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7509,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7510,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7511,IKBKG,TES,IKBKG,26136,8517,BIOGRID
7512,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7513,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7514,IKBKG,IKBKG,CHUK,8517,1147,BIOGRID
7515,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7516,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7517,IKBKG,IKBKG,IKBKB,8517,3551,BIOGRID
7518,IKBKG,IKBKG,UBC,8517,7316,BIOGRID
7519,IKBKG,IKBKG,NUMBL,8517,9253,BIOGRID
7520,IKBKG,CHUK,IKBKG,1147,8517,BIOGRID
7521,IKBKG,IKBKB,IKBKG,3551,8517,BIOGRID
7522,IKBKG,IKBKG,TRAF6,8517,7189,BIOGRID
7523,IKBKG,TRAF6,IKBKG,7189,8517,BIOGRID
7524,IKBKG,IKBKG,TRAF2,8517,7186,BIOGRID
7525,IKBKG,TRAF2,IKBKG,7186,8517,BIOGRID
7526,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7527,IKBKG,IKBKG,RNF31,8517,55072,BIOGRID
7528,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7529,IKBKG,IKBKG,RBCK1,8517,10616,BIOGRID
7530,IKBKG,IKBKG,SHARPIN,8517,81858,BIOGRID
7531,IKBKG,SHARPIN,IKBKG,81858,8517,BIOGRID
7532,CD80,CD80,CD274,941,29126,BIOGRID
7533,CD80,CD274,CD80,29126,941,BIOGRID
7534,CD80,CD86,CD80,942,941,BIOGRID
7535,CCDC50,EGFR,CCDC50,1956,152137,BIOGRID
7536,CCDC50,CCDC50,EGFR,152137,1956,BIOGRID
7537,CCDC50,UBC,CCDC50,7316,152137,BIOGRID
7538,CCDC50,CCDC50,UBC,152137,7316,BIOGRID
7539,CCDC50,Ubc,Ccdc50,50522,288022,BIOGRID
7540,CCDC50,CCDC50,UBC,152137,7316,BIOGRID
7541,CCDC50,UBC,CCDC50,7316,152137,BIOGRID
7542,CCDC50,TES,CCDC50,26136,152137,BIOGRID
7543,POLR1C,UBC,POLR1C,7316,9533,BIOGRID
7544,POLR1C,GRB2,POLR1D,2885,51082,BIOGRID
7545,POLR1C,CFL1,POLR1C,1072,9533,BIOGRID
7546,POLR1C,FN1,POLR1C,2335,9533,BIOGRID
7547,POLR1C,HAX1,POLR1D,10456,51082,BIOGRID
7548,POLR1C,MYD88,POLR1C,4615,9533,BIOGRID
7549,POLR1C,TRIM27,POLR1C,5987,9533,BIOGRID
7550,POLR1C,POLR1C,FAM208B,9533,54906,BIOGRID
7551,POLR1C,POLR1C,ATRIP,9533,84126,BIOGRID
7552,POLR1C,POLR1C,LZTS2,9533,84445,BIOGRID
7553,POLR1C,RPL13A,POLR1C,23521,9533,BIOGRID
7554,POLR1C,TP53,POLR1D,7157,51082,BIOGRID
7555,POLR1C,xpo1,polr1c,399087,432333,BIOGRID
7556,POLR1C,CDC42,POLR1D,998,51082,BIOGRID
7557,POLR1C,Fancd2,Polr1c,211651,20016,BIOGRID
7558,POLR1C,TRIM25,POLR1D,7706,51082,BIOGRID
7559,POLR1C,EGLN3,POLR1C,112399,9533,BIOGRID
7560,POLR1C,EGLN3,POLR1D,112399,51082,BIOGRID
7561,MAPK8IP2,PRSS23,MAPK8IP2,11098,23542,BIOGRID
7562,MAPK8IP2,MAPK8IP2,VCP,23542,7415,BIOGRID
7563,MAPK8IP2,MAPK8IP2,CFL1,23542,1072,BIOGRID
7564,MAPK8IP2,EGFR,MAPK8IP2,1956,23542,BIOGRID
7565,MAPK8IP2,ADRB2,MAPK8IP2,154,23542,BIOGRID
7566,MAPK8IP2,ADRB2,MAPK8IP2,154,23542,BIOGRID
7567,MAPK8IP2,EGFR,MAPK8IP2,1956,23542,BIOGRID
7568,MAPK8IP2,MAPK8IP2,SH2D1B,23542,117157,BIOGRID
7569,MAPK8IP2,EGFR,MAPK8IP2,1956,23542,BIOGRID
7570,TNIP2,NFKB2,TNIP2,4791,79155,BIOGRID
7571,TNIP2,NFKB1,TNIP2,4790,79155,BIOGRID
7572,TNIP2,MAP3K8,TNIP2,1326,79155,BIOGRID
7573,TNIP2,NCOR2,TNIP2,9612,79155,BIOGRID
7574,TNIP2,UBC,TNIP2,7316,79155,BIOGRID
7575,TNIP2,UBC,TNIP2,7316,79155,BIOGRID
7576,TNIP2,UBC,TNIP2,7316,79155,BIOGRID
7577,TNIP2,NFKB1,TNIP2,4790,79155,BIOGRID
7578,TNIP2,NFKB1,TNIP2,4790,79155,BIOGRID
7579,TNIP2,TNIP2,MAP3K8,79155,1326,BIOGRID
7580,TNIP2,TNIP2,NFKB1,79155,4790,BIOGRID
7581,TNIP2,MAP3K8,TNIP2,1326,79155,BIOGRID
7582,TNIP2,TNIP2,MAP3K8,79155,1326,BIOGRID
7583,TNIP2,TNIP2,NFKB1,79155,4790,BIOGRID
7584,TNIP2,TNIP2,IKBKG,79155,8517,BIOGRID
7585,TNIP2,TNIP2,IKBKG,79155,8517,BIOGRID
7586,TNIP2,IKBKG,TNIP2,8517,79155,BIOGRID
7587,TNIP2,IKBKG,TNIP2,8517,79155,BIOGRID
7588,TNIP2,IKBKG,TNIP2,8517,79155,BIOGRID
7589,TNIP2,TNIP2,CHUK,79155,1147,BIOGRID
7590,TNIP2,TNIP2,IKBKB,79155,3551,BIOGRID
7591,TNIP2,CHUK,TNIP2,1147,79155,BIOGRID
7592,TNIP2,IKBKB,TNIP2,3551,79155,BIOGRID
7593,TNIP2,CHUK,TNIP2,1147,79155,BIOGRID
7594,TNIP2,EP300,TNIP2,2033,79155,BIOGRID
7595,TNIP2,NFKB1,TNIP2,4790,79155,BIOGRID
7596,TNIP2,MAPK1,TNIP2,5594,79155,BIOGRID
7597,TNIP2,IKBKG,TNIP2,8517,79155,BIOGRID
7598,TNIP2,SRPK2,TNIP2,6733,79155,BIOGRID
7599,TNIP2,TNIP2,UBC,79155,7316,BIOGRID
7600,TNIP2,MAP3K8,TNIP2,1326,79155,BIOGRID
7601,TNIP2,CLK1,TNIP2,1195,79155,BIOGRID
7602,TNIP2,XPO1,TNIP2,7514,79155,BIOGRID
7603,TNIP2,NFKB1,TNIP2,4790,79155,BIOGRID
7604,TNIP2,TNIP2,UBC,79155,7316,BIOGRID
7605,TNIP2,TNIP2,UBC,79155,7316,BIOGRID
7606,RNF5,UBE2D1,RNF5,7321,6048,BIOGRID
7607,RNF5,RNF5,MAVS,6048,57506,BIOGRID
7608,RNF5,RNF5,MAVS,6048,57506,BIOGRID
7609,RNF5,BCAP31,RNF5,10134,6048,BIOGRID
7610,RNF5,RNF5,UBE2N,6048,7334,BIOGRID
7611,RNF5,RNF5,UBC,6048,7316,BIOGRID
7612,RNF5,ADRB2,RNF5,154,6048,BIOGRID
7613,RNF5,ADRB2,RNF5,154,6048,BIOGRID
7614,RNF5,RNF5,UBE2D1,6048,7321,BIOGRID
7615,RNF5,EGLN3,RNF5,112399,6048,BIOGRID
7616,CALR,ELAVL1,CALR,1994,811,BIOGRID
7617,CALR,RPA3,CALR,6119,811,BIOGRID
7618,CALR,CALR,RPA1,811,6117,BIOGRID
7619,CALR,LGR4,CALR,55366,811,BIOGRID
7620,CALR,SUZ12,CALR,23512,811,BIOGRID
7621,CALR,RNF2,CALR,6045,811,BIOGRID
7622,CALR,EGFR,CALR,1956,811,BIOGRID
7623,CALR,HSPB1,CALR,3315,811,BIOGRID
7624,CALR,HSPB1,CALR,3315,811,BIOGRID
7625,CALR,CALU,CALR,813,811,BIOGRID
7626,CALR,RCN1,CALR,5954,811,BIOGRID
7627,CALR,TKT,CALR,7086,811,BIOGRID
7628,CALR,VCP,CALR,7415,811,BIOGRID
7629,CALR,YWHAE,CALR,7531,811,BIOGRID
7630,CALR,CNTRL,CALR,11064,811,BIOGRID
7631,CALR,MCM2,CALR,4171,811,BIOGRID
7632,CALR,TRIM21,CALR,6737,811,BIOGRID
7633,CALR,TRIM21,CALR,6737,811,BIOGRID
7634,CALR,TRIM25,CALR,7706,811,BIOGRID
7635,SLC26A6,ATP2B2,SLC26A6,491,65010,BIOGRID
7636,SLC26A6,SLC15A1,SLC26A6,6564,65010,BIOGRID
7637,CEP131,YWHAB,CEP131,7529,22994,BIOGRID
7638,CEP131,CEP131,MIB1,22994,57534,BIOGRID
7639,CEP131,CEP131,MIB1,22994,57534,BIOGRID
7640,CEP131,PYCARD,CEP131,29108,22994,BIOGRID
7641,CEP131,CEP152,CEP131,22995,22994,BIOGRID
7642,CEP131,KIAA0753,CEP131,9851,22994,BIOGRID
7643,CEP131,MED4,CEP131,29079,22994,BIOGRID
7644,CEP131,SSX2IP,CEP131,117178,22994,BIOGRID
7645,CEP131,SSX2IP,CEP131,117178,22994,BIOGRID
7646,CEP131,KIAA0753,CEP131,9851,22994,BIOGRID
7647,CEP131,CNTRL,CEP131,11064,22994,BIOGRID
7648,CEP131,KIF7,CEP131,374654,22994,BIOGRID
7649,CEP131,YWHAE,CEP131,7531,22994,BIOGRID
7650,CEP131,YWHAZ,CEP131,7534,22994,BIOGRID
7651,CEP131,YWHAE,CEP131,7531,22994,BIOGRID
7652,CEP131,YWHAZ,CEP131,7534,22994,BIOGRID
7653,CEP131,LZTS2,CEP131,84445,22994,BIOGRID
7654,CEP131,CEP131,PIBF1,22994,10464,BIOGRID
7655,GLUD1,ELAVL1,GLUD1,1994,2746,BIOGRID
7656,GLUD1,FN1,GLUD1,2335,2746,BIOGRID
7657,GLUD1,GLUD1,STAT5A,2746,6776,BIOGRID
7658,GLUD1,DCP2,GLUD1,167227,2746,BIOGRID
7659,GLUD1,MCM2,GLUD1,4171,2746,BIOGRID
7660,GLUD1,EGFR,GRID1,1956,2894,BIOGRID
7661,TARDBP,TARDBP,VCP,23435,7415,BIOGRID
7662,TARDBP,VCP,TARDBP,7415,23435,BIOGRID
7663,TARDBP,IRAK1,TARDBP,3654,23435,BIOGRID
7664,TARDBP,IRAK2,TARDBP,3656,23435,BIOGRID
7665,TARDBP,IRAK2,TARDBP,3656,23435,BIOGRID
7666,TARDBP,UBQLN1,TARDBP,29979,23435,BIOGRID
7667,TARDBP,UBQLN1,TARDBP,29979,23435,BIOGRID
7668,TARDBP,SQSTM1,TARDBP,8878,23435,BIOGRID
7669,TARDBP,TARDBP,SQSTM1,23435,8878,BIOGRID
7670,TARDBP,TARDBP,SQSTM1,23435,8878,BIOGRID
7671,TARDBP,TARDBP,SQSTM1,23435,8878,BIOGRID
7672,TARDBP,BRCA1,TARDBP,672,23435,BIOGRID
7673,TARDBP,TARDBP,HSP90AA1,23435,3320,BIOGRID
7674,TARDBP,FN1,TARDBP,2335,23435,BIOGRID
7675,TARDBP,ADRB2,TARDBP,154,23435,BIOGRID
7676,TARDBP,TARDBP,TRIM28,23435,10155,BIOGRID
7677,TARDBP,TARDBP,NXF1,23435,10482,BIOGRID
7678,TARDBP,TARDBP,VCP,23435,7415,BIOGRID
7679,TARDBP,TARDBP,RPL13A,23435,23521,BIOGRID
7680,TARDBP,TARDBP,SLC25A23,23435,79085,BIOGRID
7681,TARDBP,TARDBP,HNRNPUL1,23435,11100,BIOGRID
7682,TARDBP,TARDBP,MOV10,23435,4343,BIOGRID
7683,TARDBP,TARDBP,ELAVL1,23435,1994,BIOGRID
7684,TARDBP,TARDBP,RPL23,23435,9349,BIOGRID
7685,TARDBP,RPA3,TARDBP,6119,23435,BIOGRID
7686,TARDBP,RPA2,TARDBP,6118,23435,BIOGRID
7687,TARDBP,RPA1,TARDBP,6117,23435,BIOGRID
7688,TARDBP,TARDBP,RNF2,23435,6045,BIOGRID
7689,TARDBP,BMI1,TARDBP,648,23435,BIOGRID
7690,TARDBP,HSPB1,TARDBP,3315,23435,BIOGRID
7691,TARDBP,VHL,TARDBP,7428,23435,BIOGRID
7692,TARDBP,TARDBP,VHL,23435,7428,BIOGRID
7693,TARDBP,MCM2,TARDBP,4171,23435,BIOGRID
7694,TARDBP,Fancd2,Tardbp,211651,230908,BIOGRID
7695,TARDBP,CYLD,TARDBP,1540,23435,BIOGRID
7696,TARDBP,TRIM25,TARDBP,7706,23435,BIOGRID
7697,TARDBP,TARDBP,YWHAE,23435,7531,BIOGRID
7698,TARDBP,TARDBP,YWHAZ,23435,7534,BIOGRID
7699,XPR1,ELAVL1,XPR1,1994,9213,BIOGRID
7700,XPR1,VSIG1,XPR1,340547,9213,BIOGRID
7701,XPR1,TNFRSF1A,XPR1,7132,9213,BIOGRID
7702,XPR1,SLC15A1,XPR1,6564,9213,BIOGRID
7703,XPR1,TRIM25,XPR1,7706,9213,BIOGRID
7704,CCDC28B,CCDC28B,ATRIP,79140,84126,BIOGRID
7705,CD81,CD19,CD81,930,975,BIOGRID
7706,CD81,CD19,CD81,930,975,BIOGRID
7707,CD81,CD19,CD81,930,975,BIOGRID
7708,CD81,CD81,IFITM1,975,8519,BIOGRID
7709,CD81,VKORC1,CD81,79001,975,BIOGRID
7710,CD81,ACTN1,CD81,87,975,BIOGRID
7711,CD81,ACTN1,CD81,87,975,BIOGRID
7712,CD81,CD81,ACTN1,975,87,BIOGRID
7713,CD81,CD81,CFL1,975,1072,BIOGRID
7714,CD81,CD81,HIST1H1A,975,3024,BIOGRID
